City	State	Year	Est. Population
Balance of Cherry Grove-Shannon township	Illinois	2015	709
Elkhorn Grove township	Illinois	2010	229
Elkhorn Grove township	Illinois	2011	229
Elkhorn Grove township	Illinois	2012	227
Elkhorn Grove township	Illinois	2013	225
Elkhorn Grove township	Illinois	2014	223
Elkhorn Grove township	Illinois	2015	221
Fairhaven township	Illinois	2010	910
Fairhaven township	Illinois	2011	910
Fairhaven township	Illinois	2012	900
Fairhaven township	Illinois	2013	892
Fairhaven township	Illinois	2014	885
Fairhaven township	Illinois	2015	877
Balance of Fairhaven township	Illinois	2010	359
Balance of Fairhaven township	Illinois	2011	359
Balance of Fairhaven township	Illinois	2012	355
Balance of Fairhaven township	Illinois	2013	352
Balance of Fairhaven township	Illinois	2014	349
Balance of Fairhaven township	Illinois	2015	346
Freedom township	Illinois	2010	695
Freedom township	Illinois	2011	695
Freedom township	Illinois	2012	691
Freedom township	Illinois	2013	687
Freedom township	Illinois	2014	683
Freedom township	Illinois	2015	679
Mount Carroll township	Illinois	2010	2279
Mount Carroll township	Illinois	2011	2276
Mount Carroll township	Illinois	2012	2252
Mount Carroll township	Illinois	2013	2228
Mount Carroll township	Illinois	2014	2208
Mount Carroll township	Illinois	2015	2185
Balance of Mount Carroll township	Illinois	2010	596
Balance of Mount Carroll township	Illinois	2011	596
Balance of Mount Carroll township	Illinois	2012	590
Balance of Mount Carroll township	Illinois	2013	587
Balance of Mount Carroll township	Illinois	2014	582
Balance of Mount Carroll township	Illinois	2015	577
Rock Creek-Lima township	Illinois	2010	1976
Rock Creek-Lima township	Illinois	2011	1975
Rock Creek-Lima township	Illinois	2012	1953
Rock Creek-Lima township	Illinois	2013	1930
Rock Creek-Lima township	Illinois	2014	1911
Rock Creek-Lima township	Illinois	2015	1891
Balance of Rock Creek-Lima township	Illinois	2010	519
Balance of Rock Creek-Lima township	Illinois	2011	519
Balance of Rock Creek-Lima township	Illinois	2012	514
Balance of Rock Creek-Lima township	Illinois	2013	509
Balance of Rock Creek-Lima township	Illinois	2014	505
Balance of Rock Creek-Lima township	Illinois	2015	501
Salem township	Illinois	2010	348
Salem township	Illinois	2011	348
Salem township	Illinois	2012	345
Salem township	Illinois	2013	341
Salem township	Illinois	2014	339
Salem township	Illinois	2015	336
Balance of Salem township	Illinois	2010	314
Balance of Salem township	Illinois	2011	314
Balance of Salem township	Illinois	2012	311
Balance of Salem township	Illinois	2013	308
Balance of Salem township	Illinois	2014	306
Balance of Salem township	Illinois	2015	303
Savanna township	Illinois	2010	3730
Savanna township	Illinois	2011	3727
Savanna township	Illinois	2012	3683
Savanna township	Illinois	2013	3642
Savanna township	Illinois	2014	3606
Savanna township	Illinois	2015	3566
Balance of Savanna township	Illinois	2010	667
Balance of Savanna township	Illinois	2011	667
Balance of Savanna township	Illinois	2012	660
Balance of Savanna township	Illinois	2013	656
Balance of Savanna township	Illinois	2014	651
Balance of Savanna township	Illinois	2015	645
Washington township	Illinois	2010	356
Washington township	Illinois	2011	356
Washington township	Illinois	2012	352
Washington township	Illinois	2013	349
Washington township	Illinois	2014	346
Washington township	Illinois	2015	343
Woodland township	Illinois	2010	280
Woodland township	Illinois	2011	280
Woodland township	Illinois	2012	277
Woodland township	Illinois	2013	275
Woodland township	Illinois	2014	273
Woodland township	Illinois	2015	270
Wysox township	Illinois	2010	1366
Wysox township	Illinois	2011	1366
Wysox township	Illinois	2012	1351
Wysox township	Illinois	2013	1340
Wysox township	Illinois	2014	1328
Wysox township	Illinois	2015	1316
Balance of Wysox township	Illinois	2010	334
Balance of Wysox township	Illinois	2011	334
Balance of Wysox township	Illinois	2012	331
Balance of Wysox township	Illinois	2013	328
Balance of Wysox township	Illinois	2014	325
Balance of Wysox township	Illinois	2015	322
York township	Illinois	2010	1734
York township	Illinois	2011	1735
York township	Illinois	2012	1721
York township	Illinois	2013	1704
York township	Illinois	2014	1690
York township	Illinois	2015	1675
Balance of York township	Illinois	2010	1144
Balance of York township	Illinois	2011	1143
Balance of York township	Illinois	2012	1134
Balance of York township	Illinois	2013	1125
Balance of York township	Illinois	2014	1117
Balance of York township	Illinois	2015	1107
Arenzville township	Illinois	2010	760
Arenzville township	Illinois	2011	760
Arenzville township	Illinois	2012	762
Arenzville township	Illinois	2013	751
Arenzville township	Illinois	2014	747
Arenzville township	Illinois	2015	736
Balance of Arenzville township	Illinois	2010	351
Balance of Arenzville township	Illinois	2011	351
Balance of Arenzville township	Illinois	2012	352
Balance of Arenzville township	Illinois	2013	347
Balance of Arenzville township	Illinois	2014	345
Balance of Arenzville township	Illinois	2015	340
Ashland township	Illinois	2010	1396
Ashland township	Illinois	2011	1397
Ashland township	Illinois	2012	1395
Ashland township	Illinois	2013	1371
Ashland township	Illinois	2014	1364
Ashland township	Illinois	2015	1340
Balance of Ashland township	Illinois	2010	61
Balance of Ashland township	Illinois	2011	61
Balance of Ashland township	Illinois	2012	61
Balance of Ashland township	Illinois	2013	60
Balance of Ashland township	Illinois	2014	60
Balance of Ashland township	Illinois	2015	59
Beardstown township	Illinois	2010	6984
Beardstown township	Illinois	2011	6981
Beardstown township	Illinois	2012	6975
Beardstown township	Illinois	2013	6856
Beardstown township	Illinois	2014	6789
Beardstown township	Illinois	2015	6675
Balance of Beardstown township	Illinois	2010	857
Balance of Beardstown township	Illinois	2011	857
Balance of Beardstown township	Illinois	2012	857
Balance of Beardstown township	Illinois	2013	843
Balance of Beardstown township	Illinois	2014	837
Balance of Beardstown township	Illinois	2015	825
Bluff Springs township	Illinois	2010	887
Bluff Springs township	Illinois	2011	887
Bluff Springs township	Illinois	2012	889
Bluff Springs township	Illinois	2013	875
Bluff Springs township	Illinois	2014	869
Bluff Springs township	Illinois	2015	857
Chandlerville township	Illinois	2010	515
Chandlerville township	Illinois	2011	515
Chandlerville township	Illinois	2012	514
Chandlerville township	Illinois	2013	505
Chandlerville township	Illinois	2014	502
Chandlerville township	Illinois	2015	494
Balance of Chandlerville township	Illinois	2010	142
Balance of Chandlerville township	Illinois	2011	142
Balance of Chandlerville township	Illinois	2012	142
Balance of Chandlerville township	Illinois	2013	140
Balance of Chandlerville township	Illinois	2014	139
Balance of Chandlerville township	Illinois	2015	137
Hagener township	Illinois	2010	379
Hagener township	Illinois	2011	379
Hagener township	Illinois	2012	380
Hagener township	Illinois	2013	375
Hagener township	Illinois	2014	372
Hagener township	Illinois	2015	367
Newmansville township	Illinois	2010	50
Newmansville township	Illinois	2011	50
Newmansville township	Illinois	2012	50
Newmansville township	Illinois	2013	49
Newmansville township	Illinois	2014	49
Newmansville township	Illinois	2015	48
Panther Creek township	Illinois	2010	291
Panther Creek township	Illinois	2011	291
Panther Creek township	Illinois	2012	291
Panther Creek township	Illinois	2013	288
Panther Creek township	Illinois	2014	286
Panther Creek township	Illinois	2015	281
Balance of Panther Creek township	Illinois	2010	111
Balance of Panther Creek township	Illinois	2011	111
Balance of Panther Creek township	Illinois	2012	111
Balance of Panther Creek township	Illinois	2013	110
Balance of Panther Creek township	Illinois	2014	109
Balance of Panther Creek township	Illinois	2015	107
Philadelphia township	Illinois	2010	221
Philadelphia township	Illinois	2011	221
Philadelphia township	Illinois	2012	222
Philadelphia township	Illinois	2013	219
Philadelphia township	Illinois	2014	217
Philadelphia township	Illinois	2015	214
Sangamon Valley township	Illinois	2010	328
Sangamon Valley township	Illinois	2011	328
Sangamon Valley township	Illinois	2012	329
Sangamon Valley township	Illinois	2013	324
Sangamon Valley township	Illinois	2014	322
Sangamon Valley township	Illinois	2015	318
Balance of Sangamon Valley township	Illinois	2010	328
Balance of Sangamon Valley township	Illinois	2011	328
Balance of Sangamon Valley township	Illinois	2012	329
Balance of Sangamon Valley township	Illinois	2013	324
Balance of Sangamon Valley township	Illinois	2014	322
Balance of Sangamon Valley township	Illinois	2015	318
Virginia township	Illinois	2010	1827
Virginia township	Illinois	2011	1825
Virginia township	Illinois	2012	1826
Virginia township	Illinois	2013	1797
Virginia township	Illinois	2014	1780
Virginia township	Illinois	2015	1752
Balance of Virginia township	Illinois	2010	216
Balance of Virginia township	Illinois	2011	216
Balance of Virginia township	Illinois	2012	217
Balance of Virginia township	Illinois	2013	214
Balance of Virginia township	Illinois	2014	212
Balance of Virginia township	Illinois	2015	209
Ayers township	Illinois	2010	453
Ayers township	Illinois	2011	453
Ayers township	Illinois	2012	457
Ayers township	Illinois	2013	459
Ayers township	Illinois	2014	460
Ayers township	Illinois	2015	462
Balance of Ayers township	Illinois	2010	104
Balance of Ayers township	Illinois	2011	104
Balance of Ayers township	Illinois	2012	104
Balance of Ayers township	Illinois	2013	105
Balance of Ayers township	Illinois	2014	105
Balance of Ayers township	Illinois	2015	106
Brown township	Illinois	2010	1995
Brown township	Illinois	2011	1997
Brown township	Illinois	2012	2010
Brown township	Illinois	2013	2033
Brown township	Illinois	2014	2067
Brown township	Illinois	2015	2070
Balance of Brown township	Illinois	2010	335
Balance of Brown township	Illinois	2011	335
Balance of Brown township	Illinois	2012	336
Balance of Brown township	Illinois	2013	338
Balance of Brown township	Illinois	2014	339
Balance of Brown township	Illinois	2015	340
Champaign township	Illinois	2010	10667
Champaign township	Illinois	2011	10713
Champaign township	Illinois	2012	10809
Champaign township	Illinois	2013	10901
Champaign township	Illinois	2014	11035
Champaign township	Illinois	2015	11203
Balance of Champaign township	Illinois	2010	4691
Balance of Champaign township	Illinois	2011	4697
Balance of Champaign township	Illinois	2012	4713
Balance of Champaign township	Illinois	2013	4731
Balance of Champaign township	Illinois	2014	4752
Balance of Champaign township	Illinois	2015	4767
Champaign City township	Illinois	2010	81247
Champaign City township	Illinois	2011	81385
Champaign City township	Illinois	2012	82148
Champaign City township	Illinois	2013	83020
Champaign City township	Illinois	2014	83909
Champaign City township	Illinois	2015	84805
Colfax township	Illinois	2010	266
Colfax township	Illinois	2011	266
Colfax township	Illinois	2012	267
Colfax township	Illinois	2013	268
Colfax township	Illinois	2014	269
Colfax township	Illinois	2015	270
Compromise township	Illinois	2010	1463
Compromise township	Illinois	2011	1465
Compromise township	Illinois	2012	1467
Compromise township	Illinois	2013	1469
Compromise township	Illinois	2014	1474
Compromise township	Illinois	2015	1494
Balance of Compromise township	Illinois	2010	677
Balance of Compromise township	Illinois	2011	678
Balance of Compromise township	Illinois	2012	680
Balance of Compromise township	Illinois	2013	682
Balance of Compromise township	Illinois	2014	684
Balance of Compromise township	Illinois	2015	687
Condit township	Illinois	2010	500
Condit township	Illinois	2011	500
Condit township	Illinois	2012	502
Condit township	Illinois	2013	506
Condit township	Illinois	2014	511
Condit township	Illinois	2015	513
Balance of Condit township	Illinois	2010	311
Balance of Condit township	Illinois	2011	311
Balance of Condit township	Illinois	2012	312
Balance of Condit township	Illinois	2013	313
Balance of Condit township	Illinois	2014	314
Balance of Condit township	Illinois	2015	316
Crittenden township	Illinois	2010	325
Crittenden township	Illinois	2011	325
Crittenden township	Illinois	2012	326
Crittenden township	Illinois	2013	327
Crittenden township	Illinois	2014	329
Crittenden township	Illinois	2015	330
Cunningham township	Illinois	2010	41471
Cunningham township	Illinois	2011	41571
Cunningham township	Illinois	2012	41665
Cunningham township	Illinois	2013	41806
Cunningham township	Illinois	2014	41967
Cunningham township	Illinois	2015	42171
East Bend township	Illinois	2010	584
East Bend township	Illinois	2011	585
East Bend township	Illinois	2012	586
East Bend township	Illinois	2013	588
East Bend township	Illinois	2014	590
East Bend township	Illinois	2015	592
Balance of East Bend township	Illinois	2010	579
Balance of East Bend township	Illinois	2011	580
Balance of East Bend township	Illinois	2012	581
Balance of East Bend township	Illinois	2013	583
Balance of East Bend township	Illinois	2014	585
Balance of East Bend township	Illinois	2015	587
Harwood township	Illinois	2010	623
