City	State	Year	Est. Population
Glen Rock borough	New Jersey	2015	11943
Haddonfield borough	New Jersey	2010	11593
Haddonfield borough	New Jersey	2011	11586
Haddonfield borough	New Jersey	2012	11566
Haddonfield borough	New Jersey	2013	11535
Haddonfield borough	New Jersey	2014	11479
Haddonfield borough	New Jersey	2015	11437
Haddon Heights borough	New Jersey	2010	7473
Haddon Heights borough	New Jersey	2011	7486
Haddon Heights borough	New Jersey	2012	7486
Haddon Heights borough	New Jersey	2013	7507
Haddon Heights borough	New Jersey	2014	7491
Haddon Heights borough	New Jersey	2015	7499
Haledon borough	New Jersey	2010	8326
Haledon borough	New Jersey	2011	8334
Haledon borough	New Jersey	2012	8383
Haledon borough	New Jersey	2013	8387
Haledon borough	New Jersey	2014	8412
Haledon borough	New Jersey	2015	8438
Hamburg borough	New Jersey	2010	3277
Hamburg borough	New Jersey	2011	3277
Hamburg borough	New Jersey	2012	3259
Hamburg borough	New Jersey	2013	3229
Hamburg borough	New Jersey	2014	3201
Hamburg borough	New Jersey	2015	3180
Hampton borough	New Jersey	2010	1401
Hampton borough	New Jersey	2011	1400
Hampton borough	New Jersey	2012	1391
Hampton borough	New Jersey	2013	1381
Hampton borough	New Jersey	2014	1374
Hampton borough	New Jersey	2015	1365
Harrington Park borough	New Jersey	2010	4664
Harrington Park borough	New Jersey	2011	4673
Harrington Park borough	New Jersey	2012	4716
Harrington Park borough	New Jersey	2013	4738
Harrington Park borough	New Jersey	2014	4767
Harrington Park borough	New Jersey	2015	4793
Harvey Cedars borough	New Jersey	2010	340
Harvey Cedars borough	New Jersey	2011	340
Harvey Cedars borough	New Jersey	2012	340
Harvey Cedars borough	New Jersey	2013	340
Harvey Cedars borough	New Jersey	2014	341
Harvey Cedars borough	New Jersey	2015	342
Hasbrouck Heights borough	New Jersey	2010	11842
Hasbrouck Heights borough	New Jersey	2011	11864
Hasbrouck Heights borough	New Jersey	2012	11960
Hasbrouck Heights borough	New Jersey	2013	12016
Hasbrouck Heights borough	New Jersey	2014	12092
Hasbrouck Heights borough	New Jersey	2015	12165
Haworth borough	New Jersey	2010	3382
Haworth borough	New Jersey	2011	3388
Haworth borough	New Jersey	2012	3419
Haworth borough	New Jersey	2013	3423
Haworth borough	New Jersey	2014	3448
Haworth borough	New Jersey	2015	3458
Hawthorne borough	New Jersey	2010	18791
Hawthorne borough	New Jersey	2011	18807
Hawthorne borough	New Jersey	2012	18920
Hawthorne borough	New Jersey	2013	18935
Hawthorne borough	New Jersey	2014	18983
Hawthorne borough	New Jersey	2015	19042
Helmetta borough	New Jersey	2010	2178
Helmetta borough	New Jersey	2011	2179
Helmetta borough	New Jersey	2012	2189
Helmetta borough	New Jersey	2013	2201
Helmetta borough	New Jersey	2014	2213
Helmetta borough	New Jersey	2015	2226
High Bridge borough	New Jersey	2010	3648
High Bridge borough	New Jersey	2011	3647
High Bridge borough	New Jersey	2012	3622
High Bridge borough	New Jersey	2013	3597
High Bridge borough	New Jersey	2014	3583
High Bridge borough	New Jersey	2015	3571
Highland Park borough	New Jersey	2010	13982
Highland Park borough	New Jersey	2011	13992
Highland Park borough	New Jersey	2012	14055
Highland Park borough	New Jersey	2013	14215
Highland Park borough	New Jersey	2014	14287
Highland Park borough	New Jersey	2015	14370
Highlands borough	New Jersey	2010	5021
Highlands borough	New Jersey	2011	5016
Highlands borough	New Jersey	2012	5003
Highlands borough	New Jersey	2013	4980
Highlands borough	New Jersey	2014	4970
Highlands borough	New Jersey	2015	4905
Hightstown borough	New Jersey	2010	5494
Hightstown borough	New Jersey	2011	5507
Hightstown borough	New Jersey	2012	5517
Hightstown borough	New Jersey	2013	5526
Hightstown borough	New Jersey	2014	5544
Hightstown borough	New Jersey	2015	5544
Hillsdale borough	New Jersey	2010	10227
Hillsdale borough	New Jersey	2011	10243
Hillsdale borough	New Jersey	2012	10313
Hillsdale borough	New Jersey	2013	10402
Hillsdale borough	New Jersey	2014	10459
Hillsdale borough	New Jersey	2015	10505
Hi-Nella borough	New Jersey	2010	870
Hi-Nella borough	New Jersey	2011	870
Hi-Nella borough	New Jersey	2012	868
Hi-Nella borough	New Jersey	2013	867
Hi-Nella borough	New Jersey	2014	863
Hi-Nella borough	New Jersey	2015	860
Ho-Ho-Kus borough	New Jersey	2010	4078
Ho-Ho-Kus borough	New Jersey	2011	4083
Ho-Ho-Kus borough	New Jersey	2012	4116
Ho-Ho-Kus borough	New Jersey	2013	4127
Ho-Ho-Kus borough	New Jersey	2014	4132
Ho-Ho-Kus borough	New Jersey	2015	4155
Hopatcong borough	New Jersey	2010	15147
Hopatcong borough	New Jersey	2011	15137
Hopatcong borough	New Jersey	2012	15056
Hopatcong borough	New Jersey	2013	14932
Hopatcong borough	New Jersey	2014	14791
Hopatcong borough	New Jersey	2015	14683
Hopewell borough	New Jersey	2010	1922
Hopewell borough	New Jersey	2011	1928
Hopewell borough	New Jersey	2012	1934
Hopewell borough	New Jersey	2013	1936
Hopewell borough	New Jersey	2014	1937
Hopewell borough	New Jersey	2015	1935
Interlaken borough	New Jersey	2010	820
Interlaken borough	New Jersey	2011	820
Interlaken borough	New Jersey	2012	819
Interlaken borough	New Jersey	2013	815
Interlaken borough	New Jersey	2014	815
Interlaken borough	New Jersey	2015	810
Island Heights borough	New Jersey	2010	1670
Island Heights borough	New Jersey	2011	1668
Island Heights borough	New Jersey	2012	1664
Island Heights borough	New Jersey	2013	1659
Island Heights borough	New Jersey	2014	1660
Island Heights borough	New Jersey	2015	1675
Jamesburg borough	New Jersey	2010	5877
Jamesburg borough	New Jersey	2011	5880
Jamesburg borough	New Jersey	2012	5908
Jamesburg borough	New Jersey	2013	5948
Jamesburg borough	New Jersey	2014	5975
Jamesburg borough	New Jersey	2015	6010
Keansburg borough	New Jersey	2010	10105
Keansburg borough	New Jersey	2011	10102
Keansburg borough	New Jersey	2012	10055
Keansburg borough	New Jersey	2013	10021
Keansburg borough	New Jersey	2014	10015
Keansburg borough	New Jersey	2015	9880
Kenilworth borough	New Jersey	2010	7914
Kenilworth borough	New Jersey	2011	7939
Kenilworth borough	New Jersey	2012	7975
Kenilworth borough	New Jersey	2013	8028
Kenilworth borough	New Jersey	2014	8119
Kenilworth borough	New Jersey	2015	8177
Keyport borough	New Jersey	2010	7240
Keyport borough	New Jersey	2011	7242
Keyport borough	New Jersey	2012	7221
Keyport borough	New Jersey	2013	7202
Keyport borough	New Jersey	2014	7196
Keyport borough	New Jersey	2015	7176
Kinnelon borough	New Jersey	2010	10248
Kinnelon borough	New Jersey	2011	10255
Kinnelon borough	New Jersey	2012	10316
Kinnelon borough	New Jersey	2013	10348
Kinnelon borough	New Jersey	2014	10394
Kinnelon borough	New Jersey	2015	10391
Lake Como borough	New Jersey	2010	1759
Lake Como borough	New Jersey	2011	1762
Lake Como borough	New Jersey	2012	1753
Lake Como borough	New Jersey	2013	1746
Lake Como borough	New Jersey	2014	1736
Lake Como borough	New Jersey	2015	1730
Lakehurst borough	New Jersey	2010	2654
Lakehurst borough	New Jersey	2011	2655
Lakehurst borough	New Jersey	2012	2651
Lakehurst borough	New Jersey	2013	2646
Lakehurst borough	New Jersey	2014	2658
Lakehurst borough	New Jersey	2015	2694
Laurel Springs borough	New Jersey	2010	1908
Laurel Springs borough	New Jersey	2011	1907
Laurel Springs borough	New Jersey	2012	1904
Laurel Springs borough	New Jersey	2013	1902
Laurel Springs borough	New Jersey	2014	1890
Laurel Springs borough	New Jersey	2015	1885
Lavallette borough	New Jersey	2010	1875
Lavallette borough	New Jersey	2011	1878
Lavallette borough	New Jersey	2012	1873
Lavallette borough	New Jersey	2013	1870
Lavallette borough	New Jersey	2014	1848
Lavallette borough	New Jersey	2015	1801
Lawnside borough	New Jersey	2010	2948
Lawnside borough	New Jersey	2011	2949
Lawnside borough	New Jersey	2012	2944
Lawnside borough	New Jersey	2013	2938
Lawnside borough	New Jersey	2014	2930
Lawnside borough	New Jersey	2015	2918
Lebanon borough	New Jersey	2010	1358
Lebanon borough	New Jersey	2011	1366
Lebanon borough	New Jersey	2012	1606
Lebanon borough	New Jersey	2013	1699
Lebanon borough	New Jersey	2014	1690
Lebanon borough	New Jersey	2015	1686
Leonia borough	New Jersey	2010	8946
Leonia borough	New Jersey	2011	8962
Leonia borough	New Jersey	2012	9032
Leonia borough	New Jersey	2013	9077
Leonia borough	New Jersey	2014	9124
Leonia borough	New Jersey	2015	9167
Lincoln Park borough	New Jersey	2010	10521
Lincoln Park borough	New Jersey	2011	10531
Lincoln Park borough	New Jersey	2012	10546
Lincoln Park borough	New Jersey	2013	10529
Lincoln Park borough	New Jersey	2014	10467
Lincoln Park borough	New Jersey	2015	10494
Lindenwold borough	New Jersey	2010	17613
Lindenwold borough	New Jersey	2011	17610
Lindenwold borough	New Jersey	2012	17576
Lindenwold borough	New Jersey	2013	17551
Lindenwold borough	New Jersey	2014	17469
Lindenwold borough	New Jersey	2015	17468
Little Ferry borough	New Jersey	2010	10632
Little Ferry borough	New Jersey	2011	10651
Little Ferry borough	New Jersey	2012	10738
Little Ferry borough	New Jersey	2013	10794
Little Ferry borough	New Jersey	2014	10855
Little Ferry borough	New Jersey	2015	10901
Little Silver borough	New Jersey	2010	5950
Little Silver borough	New Jersey	2011	5974
Little Silver borough	New Jersey	2012	5969
Little Silver borough	New Jersey	2013	5956
Little Silver borough	New Jersey	2014	5952
Little Silver borough	New Jersey	2015	5911
Lodi borough	New Jersey	2010	24136
Lodi borough	New Jersey	2011	24185
Lodi borough	New Jersey	2012	24353
Lodi borough	New Jersey	2013	24467
Lodi borough	New Jersey	2014	24610
Lodi borough	New Jersey	2015	24713
Longport borough	New Jersey	2010	895
Longport borough	New Jersey	2011	895
Longport borough	New Jersey	2012	890
Longport borough	New Jersey	2013	893
Longport borough	New Jersey	2014	886
Longport borough	New Jersey	2015	880
Madison borough	New Jersey	2010	15819
Madison borough	New Jersey	2011	15861
Madison borough	New Jersey	2012	15977
Madison borough	New Jersey	2013	16058
Madison borough	New Jersey	2014	16208
Madison borough	New Jersey	2015	16100
Magnolia borough	New Jersey	2010	4341
Magnolia borough	New Jersey	2011	4342
Magnolia borough	New Jersey	2012	4330
Magnolia borough	New Jersey	2013	4331
Magnolia borough	New Jersey	2014	4314
Magnolia borough	New Jersey	2015	4301
Manasquan borough	New Jersey	2010	5897
Manasquan borough	New Jersey	2011	5900
Manasquan borough	New Jersey	2012	5889
Manasquan borough	New Jersey	2013	5887
Manasquan borough	New Jersey	2014	5779
Manasquan borough	New Jersey	2015	5758
Mantoloking borough	New Jersey	2010	296
Mantoloking borough	New Jersey	2011	296
Mantoloking borough	New Jersey	2012	293
Mantoloking borough	New Jersey	2013	292
Mantoloking borough	New Jersey	2014	261
Mantoloking borough	New Jersey	2015	256
Manville borough	New Jersey	2010	10344
Manville borough	New Jersey	2011	10359
Manville borough	New Jersey	2012	10436
Manville borough	New Jersey	2013	10461
Manville borough	New Jersey	2014	10482
Manville borough	New Jersey	2015	10458
Matawan borough	New Jersey	2010	8809
Matawan borough	New Jersey	2011	8862
Matawan borough	New Jersey	2012	8869
Matawan borough	New Jersey	2013	8911
Matawan borough	New Jersey	2014	8907
Matawan borough	New Jersey	2015	8886
Maywood borough	New Jersey	2010	9555
Maywood borough	New Jersey	2011	9565
Maywood borough	New Jersey	2012	9595
Maywood borough	New Jersey	2013	9646
Maywood borough	New Jersey	2014	9716
Maywood borough	New Jersey	2015	9760
Medford Lakes borough	New Jersey	2010	4146
Medford Lakes borough	New Jersey	2011	4149
Medford Lakes borough	New Jersey	2012	4140
Medford Lakes borough	New Jersey	2013	4138
Medford Lakes borough	New Jersey	2014	4119
Medford Lakes borough	New Jersey	2015	4102
Mendham borough	New Jersey	2010	4981
Mendham borough	New Jersey	2011	4987
Mendham borough	New Jersey	2012	5011
Mendham borough	New Jersey	2013	5022
Mendham borough	New Jersey	2014	5020
Mendham borough	New Jersey	2015	5011
Merchantville borough	New Jersey	2010	3821
Merchantville borough	New Jersey	2011	3819
Merchantville borough	New Jersey	2012	3813
Merchantville borough	New Jersey	2013	3809
Merchantville borough	New Jersey	2014	3791
Merchantville borough	New Jersey	2015	3780
Metuchen borough	New Jersey	2010	13567
Metuchen borough	New Jersey	2011	13570
Metuchen borough	New Jersey	2012	13646
Metuchen borough	New Jersey	2013	13705
Metuchen borough	New Jersey	2014	13772
Metuchen borough	New Jersey	2015	13865
Middlesex borough	New Jersey	2010	13635
Middlesex borough	New Jersey	2011	13640
Middlesex borough	New Jersey	2012	13704
Middlesex borough	New Jersey	2013	13785
Middlesex borough	New Jersey	2014	13848
Middlesex borough	New Jersey	2015	13934
Midland Park borough	New Jersey	2010	7128
Midland Park borough	New Jersey	2011	7141
Midland Park borough	New Jersey	2012	7194
Midland Park borough	New Jersey	2013	7228
Midland Park borough	New Jersey	2014	7268
Midland Park borough	New Jersey	2015	7292
Milford borough	New Jersey	2010	1233
Milford borough	New Jersey	2011	1233
Milford borough	New Jersey	2012	1222
Milford borough	New Jersey	2013	1216
Milford borough	New Jersey	2014	1211
Milford borough	New Jersey	2015	1207
Millstone borough	New Jersey	2010	418
Millstone borough	New Jersey	2011	419
Millstone borough	New Jersey	2012	418
Millstone borough	New Jersey	2013	419
Millstone borough	New Jersey	2014	420
Millstone borough	New Jersey	2015	420
Milltown borough	New Jersey	2010	6893
Milltown borough	New Jersey	2011	6897
Milltown borough	New Jersey	2012	6927
Milltown borough	New Jersey	2013	6965
Milltown borough	New Jersey	2014	6997
Milltown borough	New Jersey	2015	7035
Monmouth Beach borough	New Jersey	2010	3279
Monmouth Beach borough	New Jersey	2011	3271
Monmouth Beach borough	New Jersey	2012	3267
Monmouth Beach borough	New Jersey	2013	3274
Monmouth Beach borough	New Jersey	2014	3287
Monmouth Beach borough	New Jersey	2015	3244
Montvale borough	New Jersey	2010	7844
Montvale borough	New Jersey	2011	7867
Montvale borough	New Jersey	2012	7964
Montvale borough	New Jersey	2013	8090
Montvale borough	New Jersey	2014	8184
Montvale borough	New Jersey	2015	8301
Moonachie borough	New Jersey	2010	2702
Moonachie borough	New Jersey	2011	2707
Moonachie borough	New Jersey	2012	2725
Moonachie borough	New Jersey	2013	2732
Moonachie borough	New Jersey	2014	2752
Moonachie borough	New Jersey	2015	2765
Morris Plains borough	New Jersey	2010	5532
Morris Plains borough	New Jersey	2011	5536
Morris Plains borough	New Jersey	2012	5551
Morris Plains borough	New Jersey	2013	5606
Morris Plains borough	New Jersey	2014	5623
Morris Plains borough	New Jersey	2015	5624
Mountain Lakes borough	New Jersey	2010	4160
Mountain Lakes borough	New Jersey	2011	4166
Mountain Lakes borough	New Jersey	2012	4225
Mountain Lakes borough	New Jersey	2013	4236
Mountain Lakes borough	New Jersey	2014	4276
Mountain Lakes borough	New Jersey	2015	4281
Mountainside borough	New Jersey	2010	6685
Mountainside borough	New Jersey	2011	6701
Mountainside borough	New Jersey	2012	6750
Mountainside borough	New Jersey	2013	6785
Mountainside borough	New Jersey	2014	6851
Mountainside borough	New Jersey	2015	6865
Mount Arlington borough	New Jersey	2010	5050
Mount Arlington borough	New Jersey	2011	5054
Mount Arlington borough	New Jersey	2012	5086
Mount Arlington borough	New Jersey	2013	5158
Mount Arlington borough	New Jersey	2014	5187
Mount Arlington borough	New Jersey	2015	5268
Mount Ephraim borough	New Jersey	2010	4674
Mount Ephraim borough	New Jersey	2011	4672
Mount Ephraim borough	New Jersey	2012	4673
Mount Ephraim borough	New Jersey	2013	4670
Mount Ephraim borough	New Jersey	2014	4648
Mount Ephraim borough	New Jersey	2015	4637
National Park borough	New Jersey	2010	3036
National Park borough	New Jersey	2011	3039
National Park borough	New Jersey	2012	3034
National Park borough	New Jersey	2013	3019
National Park borough	New Jersey	2014	3006
National Park borough	New Jersey	2015	3001
Neptune City borough	New Jersey	2010	4869
Neptune City borough	New Jersey	2011	4868
Neptune City borough	New Jersey	2012	4855
Neptune City borough	New Jersey	2013	4845
Neptune City borough	New Jersey	2014	4841
Neptune City borough	New Jersey	2015	4822
Netcong borough	New Jersey	2010	3232
Netcong borough	New Jersey	2011	3234
Netcong borough	New Jersey	2012	3247
Netcong borough	New Jersey	2013	3253
