City	State	Year	Est. Population
Mexico town	Maine	2011	2675
Mexico town	Maine	2012	2666
Mexico town	Maine	2013	2643
Mexico town	Maine	2014	2627
Mexico town	Maine	2015	2614
Newry town	Maine	2010	329
Newry town	Maine	2011	329
Newry town	Maine	2012	332
Newry town	Maine	2013	334
Newry town	Maine	2014	336
Newry town	Maine	2015	342
Norway town	Maine	2010	5014
Norway town	Maine	2011	5008
Norway town	Maine	2012	5010
Norway town	Maine	2013	4980
Norway town	Maine	2014	4960
Norway town	Maine	2015	4949
Otisfield town	Maine	2010	1770
Otisfield town	Maine	2011	1770
Otisfield town	Maine	2012	1770
Otisfield town	Maine	2013	1770
Otisfield town	Maine	2014	1764
Otisfield town	Maine	2015	1761
Oxford town	Maine	2010	4110
Oxford town	Maine	2011	4105
Oxford town	Maine	2012	4103
Oxford town	Maine	2013	4082
Oxford town	Maine	2014	4066
Oxford town	Maine	2015	4057
Paris town	Maine	2010	5183
Paris town	Maine	2011	5175
Paris town	Maine	2012	5170
Paris town	Maine	2013	5149
Paris town	Maine	2014	5131
Paris town	Maine	2015	5118
Peru town	Maine	2010	1541
Peru town	Maine	2011	1538
Peru town	Maine	2012	1539
Peru town	Maine	2013	1529
Peru town	Maine	2014	1523
Peru town	Maine	2015	1516
Porter town	Maine	2010	1498
Porter town	Maine	2011	1496
Porter town	Maine	2012	1498
Porter town	Maine	2013	1494
Porter town	Maine	2014	1488
Porter town	Maine	2015	1486
Roxbury town	Maine	2010	369
Roxbury town	Maine	2011	370
Roxbury town	Maine	2012	369
Roxbury town	Maine	2013	366
Roxbury town	Maine	2014	364
Roxbury town	Maine	2015	363
Rumford town	Maine	2010	5841
Rumford town	Maine	2011	5828
Rumford town	Maine	2012	5808
Rumford town	Maine	2013	5765
Rumford town	Maine	2014	5727
Rumford town	Maine	2015	5704
Stoneham town	Maine	2010	236
Stoneham town	Maine	2011	236
Stoneham town	Maine	2012	235
Stoneham town	Maine	2013	235
Stoneham town	Maine	2014	235
Stoneham town	Maine	2015	236
Stow town	Maine	2010	385
Stow town	Maine	2011	386
Stow town	Maine	2012	395
Stow town	Maine	2013	399
Stow town	Maine	2014	404
Stow town	Maine	2015	411
Sumner town	Maine	2010	939
Sumner town	Maine	2011	939
Sumner town	Maine	2012	941
Sumner town	Maine	2013	937
Sumner town	Maine	2014	936
Sumner town	Maine	2015	938
Sweden town	Maine	2010	391
Sweden town	Maine	2011	390
Sweden town	Maine	2012	391
Sweden town	Maine	2013	393
Sweden town	Maine	2014	393
Sweden town	Maine	2015	393
Upton town	Maine	2010	113
Upton town	Maine	2011	113
Upton town	Maine	2012	113
Upton town	Maine	2013	112
Upton town	Maine	2014	112
Upton town	Maine	2015	112
Waterford town	Maine	2010	1553
Waterford town	Maine	2011	1550
Waterford town	Maine	2012	1550
Waterford town	Maine	2013	1542
Waterford town	Maine	2014	1542
Waterford town	Maine	2015	1549
West Paris town	Maine	2010	1814
West Paris town	Maine	2011	1815
West Paris town	Maine	2012	1820
West Paris town	Maine	2013	1811
West Paris town	Maine	2014	1811
West Paris town	Maine	2015	1815
Woodstock town	Maine	2010	1275
Woodstock town	Maine	2011	1274
Woodstock town	Maine	2012	1277
Woodstock town	Maine	2013	1272
Woodstock town	Maine	2014	1267
Woodstock town	Maine	2015	1265
Alton town	Maine	2010	890
Alton town	Maine	2011	889
Alton town	Maine	2012	886
Alton town	Maine	2013	880
Alton town	Maine	2014	875
Alton town	Maine	2015	872
Bradford town	Maine	2010	1290
Bradford town	Maine	2011	1289
Bradford town	Maine	2012	1287
Bradford town	Maine	2013	1280
Bradford town	Maine	2014	1274
Bradford town	Maine	2015	1268
Bradley town	Maine	2010	1492
Bradley town	Maine	2011	1491
Bradley town	Maine	2012	1491
Bradley town	Maine	2013	1491
Bradley town	Maine	2014	1483
Bradley town	Maine	2015	1485
Burlington town	Maine	2010	363
Burlington town	Maine	2011	366
Burlington town	Maine	2012	379
Burlington town	Maine	2013	388
Burlington town	Maine	2014	397
Burlington town	Maine	2015	407
Carmel town	Maine	2010	2794
Carmel town	Maine	2011	2794
Carmel town	Maine	2012	2800
Carmel town	Maine	2013	2796
Carmel town	Maine	2014	2790
Carmel town	Maine	2015	2795
Charleston town	Maine	2010	1409
Charleston town	Maine	2011	1408
Charleston town	Maine	2012	1402
Charleston town	Maine	2013	1397
Charleston town	Maine	2014	1396
Charleston town	Maine	2015	1398
Chester town	Maine	2010	546
Chester town	Maine	2011	545
Chester town	Maine	2012	545
Chester town	Maine	2013	543
Chester town	Maine	2014	541
Chester town	Maine	2015	540
Clifton town	Maine	2010	921
Clifton town	Maine	2011	922
Clifton town	Maine	2012	929
Clifton town	Maine	2013	923
Clifton town	Maine	2014	919
Clifton town	Maine	2015	915
Corinna town	Maine	2010	2199
Corinna town	Maine	2011	2197
Corinna town	Maine	2012	2190
Corinna town	Maine	2013	2190
Corinna town	Maine	2014	2188
Corinna town	Maine	2015	2186
Corinth town	Maine	2010	2874
Corinth town	Maine	2011	2871
Corinth town	Maine	2012	2861
Corinth town	Maine	2013	2859
Corinth town	Maine	2014	2858
Corinth town	Maine	2015	2849
Dexter town	Maine	2010	3895
Dexter town	Maine	2011	3888
Dexter town	Maine	2012	3880
Dexter town	Maine	2013	3860
Dexter town	Maine	2014	3843
Dexter town	Maine	2015	3825
Dixmont town	Maine	2010	1181
Dixmont town	Maine	2011	1180
Dixmont town	Maine	2012	1179
Dixmont town	Maine	2013	1172
Dixmont town	Maine	2014	1164
Dixmont town	Maine	2015	1158
East Millinocket town	Maine	2010	1723
East Millinocket town	Maine	2011	1719
East Millinocket town	Maine	2012	1714
East Millinocket town	Maine	2013	1703
East Millinocket town	Maine	2014	1694
East Millinocket town	Maine	2015	1688
Eddington town	Maine	2010	2225
Eddington town	Maine	2011	2225
Eddington town	Maine	2012	2229
Eddington town	Maine	2013	2231
Eddington town	Maine	2014	2234
Eddington town	Maine	2015	2229
Edinburg town	Maine	2010	131
Edinburg town	Maine	2011	131
Edinburg town	Maine	2012	131
Edinburg town	Maine	2013	130
Edinburg town	Maine	2014	130
Edinburg town	Maine	2015	130
Enfield town	Maine	2010	1607
Enfield town	Maine	2011	1604
Enfield town	Maine	2012	1600
Enfield town	Maine	2013	1592
Enfield town	Maine	2014	1586
Enfield town	Maine	2015	1582
Etna town	Maine	2010	1252
Etna town	Maine	2011	1251
Etna town	Maine	2012	1247
Etna town	Maine	2013	1240
Etna town	Maine	2014	1234
Etna town	Maine	2015	1230
Exeter town	Maine	2010	1092
Exeter town	Maine	2011	1093
Exeter town	Maine	2012	1094
Exeter town	Maine	2013	1090
Exeter town	Maine	2014	1089
Exeter town	Maine	2015	1085
Garland town	Maine	2010	1105
Garland town	Maine	2011	1104
Garland town	Maine	2012	1101
Garland town	Maine	2013	1095
Garland town	Maine	2014	1089
Garland town	Maine	2015	1086
Glenburn town	Maine	2010	4598
Glenburn town	Maine	2011	4596
Glenburn town	Maine	2012	4604
Glenburn town	Maine	2013	4593
Glenburn town	Maine	2014	4622
Glenburn town	Maine	2015	4624
Greenbush town	Maine	2010	1491
Greenbush town	Maine	2011	1492
Greenbush town	Maine	2012	1500
Greenbush town	Maine	2013	1499
Greenbush town	Maine	2014	1500
Greenbush town	Maine	2015	1502
Hampden town	Maine	2010	7257
Hampden town	Maine	2011	7258
Hampden town	Maine	2012	7275
Hampden town	Maine	2013	7266
Hampden town	Maine	2014	7286
Hampden town	Maine	2015	7392
Hermon town	Maine	2010	5412
Hermon town	Maine	2011	5432
Hermon town	Maine	2012	5501
Hermon town	Maine	2013	5589
Hermon town	Maine	2014	5695
Hermon town	Maine	2015	5757
Holden town	Maine	2010	3076
Holden town	Maine	2011	3075
Holden town	Maine	2012	3086
Holden town	Maine	2013	3080
Holden town	Maine	2014	3079
Holden town	Maine	2015	3089
Howland town	Maine	2010	1241
Howland town	Maine	2011	1240
Howland town	Maine	2012	1237
Howland town	Maine	2013	1228
Howland town	Maine	2014	1221
Howland town	Maine	2015	1215
Hudson town	Maine	2010	1536
Hudson town	Maine	2011	1535
Hudson town	Maine	2012	1531
Hudson town	Maine	2013	1527
Hudson town	Maine	2014	1526
Hudson town	Maine	2015	1526
Kenduskeag town	Maine	2010	1348
Kenduskeag town	Maine	2011	1344
Kenduskeag town	Maine	2012	1341
Kenduskeag town	Maine	2013	1333
Kenduskeag town	Maine	2014	1329
Kenduskeag town	Maine	2015	1336
Lagrange town	Maine	2010	708
Lagrange town	Maine	2011	707
Lagrange town	Maine	2012	705
Lagrange town	Maine	2013	700
Lagrange town	Maine	2014	696
Lagrange town	Maine	2015	693
Lakeville town	Maine	2010	105
Lakeville town	Maine	2011	105
Lakeville town	Maine	2012	105
Lakeville town	Maine	2013	104
Lakeville town	Maine	2014	104
Lakeville town	Maine	2015	104
Lee town	Maine	2010	922
Lee town	Maine	2011	921
Lee town	Maine	2012	917
Lee town	Maine	2013	911
Lee town	Maine	2014	908
Lee town	Maine	2015	906
Levant town	Maine	2010	2857
Levant town	Maine	2011	2857
Levant town	Maine	2012	2878
Levant town	Maine	2013	2902
Levant town	Maine	2014	2938
Levant town	Maine	2015	2970
Lincoln town	Maine	2010	5085
Lincoln town	Maine	2011	5089
Lincoln town	Maine	2012	5113
Lincoln town	Maine	2013	5090
Lincoln town	Maine	2014	5073
Lincoln town	Maine	2015	5061
Lowell town	Maine	2010	358
Lowell town	Maine	2011	359
Lowell town	Maine	2012	361
Lowell town	Maine	2013	360
Lowell town	Maine	2014	361
Lowell town	Maine	2015	362
Mattawamkeag town	Maine	2010	683
Mattawamkeag town	Maine	2011	682
Mattawamkeag town	Maine	2012	680
Mattawamkeag town	Maine	2013	676
Mattawamkeag town	Maine	2014	672
Mattawamkeag town	Maine	2015	671
Maxfield town	Maine	2010	97
Maxfield town	Maine	2011	98
Maxfield town	Maine	2012	103
Maxfield town	Maine	2013	103
Maxfield town	Maine	2014	102
Maxfield town	Maine	2015	102
Medway town	Maine	2010	1349
Medway town	Maine	2011	1348
Medway town	Maine	2012	1342
Medway town	Maine	2013	1331
Medway town	Maine	2014	1323
Medway town	Maine	2015	1327
Milford town	Maine	2010	3070
Milford town	Maine	2011	3067
Milford town	Maine	2012	3066
Milford town	Maine	2013	3050
Milford town	Maine	2014	3038
Milford town	Maine	2015	3036
Millinocket town	Maine	2010	4504
Millinocket town	Maine	2011	4497
Millinocket town	Maine	2012	4477
Millinocket town	Maine	2013	4446
Millinocket town	Maine	2014	4420
Millinocket town	Maine	2015	4399
Mount Chase town	Maine	2010	201
Mount Chase town	Maine	2011	201
Mount Chase town	Maine	2012	201
Mount Chase town	Maine	2013	200
Mount Chase town	Maine	2014	199
Mount Chase town	Maine	2015	199
Newburgh town	Maine	2010	1551
Newburgh town	Maine	2011	1550
Newburgh town	Maine	2012	1548
Newburgh town	Maine	2013	1542
Newburgh town	Maine	2014	1537
Newburgh town	Maine	2015	1530
Newport town	Maine	2010	3274
Newport town	Maine	2011	3273
Newport town	Maine	2012	3269
Newport town	Maine	2013	3253
Newport town	Maine	2014	3245
Newport town	Maine	2015	3247
Orono town	Maine	2010	10356
Orono town	Maine	2011	10348
Orono town	Maine	2012	10334
Orono town	Maine	2013	10578
Orono town	Maine	2014	10706
Orono town	Maine	2015	10757
Orrington town	Maine	2010	3733
Orrington town	Maine	2011	3737
Orrington town	Maine	2012	3730
Orrington town	Maine	2013	3715
Orrington town	Maine	2014	3710
Orrington town	Maine	2015	3707
Passadumkeag town	Maine	2010	374
Passadumkeag town	Maine	2011	374
Passadumkeag town	Maine	2012	371
Passadumkeag town	Maine	2013	368
Passadumkeag town	Maine	2014	365
Passadumkeag town	Maine	2015	363
Patten town	Maine	2010	1017
Patten town	Maine	2011	1016
Patten town	Maine	2012	1011
Patten town	Maine	2013	1004
Patten town	Maine	2014	998
Patten town	Maine	2015	1002
Plymouth town	Maine	2010	1376
Plymouth town	Maine	2011	1375
Plymouth town	Maine	2012	1373
Plymouth town	Maine	2013	1372
Plymouth town	Maine	2014	1370
Plymouth town	Maine	2015	1363
Springfield town	Maine	2010	409
Springfield town	Maine	2011	410
Springfield town	Maine	2012	414
Springfield town	Maine	2013	415
Springfield town	Maine	2014	417
Springfield town	Maine	2015	419
Stacyville town	Maine	2010	396
Stacyville town	Maine	2011	396
Stacyville town	Maine	2012	395
Stacyville town	Maine	2013	392
Stacyville town	Maine	2014	389
Stacyville town	Maine	2015	387
Stetson town	Maine	2010	1200
Stetson town	Maine	2011	1203
Stetson town	Maine	2012	1213
Stetson town	Maine	2013	1218
Stetson town	Maine	2014	1210
Stetson town	Maine	2015	1209
Veazie town	Maine	2010	1919
Veazie town	Maine	2011	1917
Veazie town	Maine	2012	1911
Veazie town	Maine	2013	1899
Veazie town	Maine	2014	1889
Veazie town	Maine	2015	1882
Winn town	Maine	2010	411
Winn town	Maine	2011	411
Winn town	Maine	2012	408
Winn town	Maine	2013	405
Winn town	Maine	2014	402
Winn town	Maine	2015	405
Woodville town	Maine	2010	248
Woodville town	Maine	2011	248
Woodville town	Maine	2012	249
Woodville town	Maine	2013	248
Woodville town	Maine	2014	248
Woodville town	Maine	2015	247
Abbot town	Maine	2010	714
Abbot town	Maine	2011	715
Abbot town	Maine	2012	710
Abbot town	Maine	2013	707
Abbot town	Maine	2014	704
Abbot town	Maine	2015	700
Atkinson town	Maine	2010	326
Atkinson town	Maine	2011	326
Atkinson town	Maine	2012	322
Atkinson town	Maine	2013	321
Atkinson town	Maine	2014	319
Atkinson town	Maine	2015	318
Beaver Cove town	Maine	2010	122
Beaver Cove town	Maine	2011	122
Beaver Cove town	Maine	2012	121
Beaver Cove town	Maine	2013	120
Beaver Cove town	Maine	2014	119
Beaver Cove town	Maine	2015	118
Bowerbank town	Maine	2010	116
Bowerbank town	Maine	2011	116
Bowerbank town	Maine	2012	116
Bowerbank town	Maine	2013	115
Bowerbank town	Maine	2014	115
Bowerbank town	Maine	2015	114
Brownville town	Maine	2010	1246
Brownville town	Maine	2011	1246
Brownville town	Maine	2012	1229
Brownville town	Maine	2013	1228
Brownville town	Maine	2014	1218
Brownville town	Maine	2015	1206
Dover-Foxcroft town	Maine	2010	4213
Dover-Foxcroft town	Maine	2011	4214
Dover-Foxcroft town	Maine	2012	4160
Dover-Foxcroft town	Maine	2013	4132
Dover-Foxcroft town	Maine	2014	4112
Dover-Foxcroft town	Maine	2015	4078
Greenville town	Maine	2010	1646
Greenville town	Maine	2011	1647
Greenville town	Maine	2012	1631
Greenville town	Maine	2013	1626
Greenville town	Maine	2014	1620
Greenville town	Maine	2015	1605
Guilford town	Maine	2010	1521
Guilford town	Maine	2011	1525
Guilford town	Maine	2012	1513
Guilford town	Maine	2013	1506
Guilford town	Maine	2014	1502
Guilford town	Maine	2015	1493
Medford town	Maine	2010	259
Medford town	Maine	2011	259
Medford town	Maine	2012	258
Medford town	Maine	2013	256
Medford town	Maine	2014	257
Medford town	Maine	2015	256
Milo town	Maine	2010	2335
Milo town	Maine	2011	2336
Milo town	Maine	2012	2314
Milo town	Maine	2013	2304
Milo town	Maine	2014	2291
Milo town	Maine	2015	2272
Monson town	Maine	2010	686
Monson town	Maine	2011	686
Monson town	Maine	2012	678
Monson town	Maine	2013	675
Monson town	Maine	2014	672
Monson town	Maine	2015	666
Parkman town	Maine	2010	843
Parkman town	Maine	2011	845
Parkman town	Maine	2012	839
Parkman town	Maine	2013	834
Parkman town	Maine	2014	833
Parkman town	Maine	2015	828
Sangerville town	Maine	2010	1343
Sangerville town	Maine	2011	1342
Sangerville town	Maine	2012	1324
Sangerville town	Maine	2013	1314
Sangerville town	Maine	2014	1304
Sangerville town	Maine	2015	1289
Sebec town	Maine	2010	630
Sebec town	Maine	2011	630
Sebec town	Maine	2012	622
Sebec town	Maine	2013	617
Sebec town	Maine	2014	612
Sebec town	Maine	2015	605
Shirley town	Maine	2010	233
Shirley town	Maine	2011	233
Shirley town	Maine	2012	230
Shirley town	Maine	2013	229
Shirley town	Maine	2014	227
Shirley town	Maine	2015	225
Wellington town	Maine	2010	260
Wellington town	Maine	2011	260
Wellington town	Maine	2012	256
Wellington town	Maine	2013	254
Wellington town	Maine	2014	252
Wellington town	Maine	2015	248
Willimantic town	Maine	2010	150
Willimantic town	Maine	2011	150
Willimantic town	Maine	2012	148
Willimantic town	Maine	2013	147
Willimantic town	Maine	2014	145
Willimantic town	Maine	2015	143
Arrowsic town	Maine	2010	427
Arrowsic town	Maine	2011	428
Arrowsic town	Maine	2012	430
Arrowsic town	Maine	2013	433
Arrowsic town	Maine	2014	435
Arrowsic town	Maine	2015	436
Bowdoin town	Maine	2010	3061
Bowdoin town	Maine	2011	3061
Bowdoin town	Maine	2012	3071
Bowdoin town	Maine	2013	3086
Bowdoin town	Maine	2014	3076
Bowdoin town	Maine	2015	3092
Bowdoinham town	Maine	2010	2889
Bowdoinham town	Maine	2011	2886
Bowdoinham town	Maine	2012	2881
Bowdoinham town	Maine	2013	2885
Bowdoinham town	Maine	2014	2876
Bowdoinham town	Maine	2015	2893
Georgetown town	Maine	2010	1042
Georgetown town	Maine	2011	1039
Georgetown town	Maine	2012	1035
Georgetown town	Maine	2013	1034
Georgetown town	Maine	2014	1031
Georgetown town	Maine	2015	1037
Phippsburg town	Maine	2010	2216
Phippsburg town	Maine	2011	2214
Phippsburg town	Maine	2012	2214
Phippsburg town	Maine	2013	2221
Phippsburg town	Maine	2014	2222
Phippsburg town	Maine	2015	2224
Richmond town	Maine	2010	3411
Richmond town	Maine	2011	3407
Richmond town	Maine	2012	3389
Richmond town	Maine	2013	3386
Richmond town	Maine	2014	3382
Richmond town	Maine	2015	3386
Topsham town	Maine	2010	8784
Topsham town	Maine	2011	8765
Topsham town	Maine	2012	8719
Topsham town	Maine	2013	8719
Topsham town	Maine	2014	8703
Topsham town	Maine	2015	8720
West Bath town	Maine	2010	1877
West Bath town	Maine	2011	1877
West Bath town	Maine	2012	1883
West Bath town	Maine	2013	1886
West Bath town	Maine	2014	1885
West Bath town	Maine	2015	1887
Woolwich town	Maine	2010	3072
Woolwich town	Maine	2011	3067
Woolwich town	Maine	2012	3060
Woolwich town	Maine	2013	3068
Woolwich town	Maine	2014	3068
Woolwich town	Maine	2015	3063
Anson town	Maine	2010	2511
Anson town	Maine	2011	2513
Anson town	Maine	2012	2501
Anson town	Maine	2013	2497
Anson town	Maine	2014	2494
Anson town	Maine	2015	2467
Athens town	Maine	2010	1019
Athens town	Maine	2011	1020
Athens town	Maine	2012	1016
Athens town	Maine	2013	1015
Athens town	Maine	2014	1014
Athens town	Maine	2015	1006
Bingham town	Maine	2010	922
Bingham town	Maine	2011	921
Bingham town	Maine	2012	911
Bingham town	Maine	2013	907
Bingham town	Maine	2014	900
Bingham town	Maine	2015	888
Cambridge town	Maine	2010	462
Cambridge town	Maine	2011	462
Cambridge town	Maine	2012	460
Cambridge town	Maine	2013	458
Cambridge town	Maine	2014	454
Cambridge town	Maine	2015	448
Canaan town	Maine	2010	2275
Canaan town	Maine	2011	2278
Canaan town	Maine	2012	2266
Canaan town	Maine	2013	2261
Canaan town	Maine	2014	2258
